"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Storey et al. 2003) < 0.5)"
Hdac8	249	258	-0.0512253233551734	-0.0522581022697221	-0.407778702737711	0.683436150635878	0.870799683699886	0.620813318060041	FALSE
Rhd	26	29	-0.15754127698648	-0.158574055901029	-0.407273414578624	0.683807186517107	0.871192746821255	0.621045245789025	FALSE
Sri	1017	998	0.0272079585202398	0.0261751796056911	0.407226038463817	0.683841978976252	0.871157392094404	0.621045245789025	FALSE
5830416P10Rik	196	204	-0.0577154978562868	-0.0587482767708356	-0.407175499974093	0.683879094586138	0.871125003062672	0.621045245789025	FALSE
Ss18l1	191	183	0.0617289897517059	0.0606962108371572	0.406768533451074	0.684177999784099	0.871426056967146	0.621055212550188	FALSE
Atp5sl	420	408	0.0418201756946281	0.0407873967800794	0.406745803235374	0.684194695932829	0.871367643745851	0.621055212550188	FALSE
Kcnk4	13	11	0.241008099503795	0.239975320589246	0.406734802165009	0.684202776664197	0.871218619266442	0.621055212550188	FALSE
Zfp600	13	11	0.241008099503795	0.239975320589246	0.406734802165009	0.684202776664197	0.871218619266442	0.621055212550188	FALSE
Awat2	13	11	0.241008099503795	0.239975320589246	0.406734802165009	0.684202776664197	0.871218619266442	0.621055212550188	FALSE
Xrcc1	1058	1076	-0.0243384504425972	-0.025371229357146	-0.406209729941899	0.684588505493254	0.871550433508412	0.621348545034038	FALSE
Aldh16a1	735	719	0.0317524792844299	0.0307197003698812	0.405973567863219	0.684762021833516	0.871691665337145	0.621352076551441	FALSE
Smim11	296	286	0.0495820288505602	0.0485492499360114	0.40589522381455	0.684819587555603	0.871685281464132	0.621352076551441	FALSE
Snhg8	148	141	0.0699020132301564	0.0688692343156077	0.405703885862784	0.68496018675037	0.871784579792206	0.621352076551441	FALSE
Nsmce2	736	720	0.0317088597273383	0.0306760808127895	0.405675891205582	0.68498075873503	0.871731109037938	0.621352076551441	FALSE
Grtp1	192	184	0.061400544664143	0.0603677657495943	0.40564819111327	0.685001114487473	0.871677372893844	0.621352076551441	FALSE
Mcm9	381	392	-0.0410626566218859	-0.0420954355364347	-0.405608346192056	0.685030395417467	0.871595193219447	0.621352076551441	FALSE
Rab13	381	392	-0.0410626566218859	-0.0420954355364347	-0.405608346192056	0.685030395417467	0.871595193219447	0.621352076551441	FALSE
Ankrd46	831	847	-0.0275134925618534	-0.0285462714764022	-0.405274920659244	0.685275439159846	0.871787523249383	0.621493563191291	FALSE
Cyb5d1	198	206	-0.0571439071036091	-0.0581766860181578	-0.405225784958685	0.685311553159514	0.871753846936883	0.621493563191291	FALSE
Snrnp200	3813	3775	0.014449886626311	0.0134171077117622	0.405135348543031	0.685378024442231	0.871758789375933	0.621497086770874	FALSE
Daam2	50	46	0.120294233717711	0.119261454803163	0.404802895959097	0.685622399921938	0.871989993472669	0.621661917540947	FALSE
Mapkapk3	193	185	0.0610755767517688	0.06004279783722	0.404536656665597	0.685818127803456	0.872159289890837	0.621782612889218	FALSE
Lhpp	298	288	0.0492435190198499	0.0482107401053011	0.404448297438586	0.685883090434361	0.872162275576065	0.621784741453557	FALSE
Ufsp1	149	142	0.069421400957479	0.0683886220429302	0.404265085244429	0.686017797359179	0.872253938787403	0.621850090285717	FALSE
Coq9	950	967	-0.0255883762585309	-0.0266211551730797	-0.403967398175683	0.686236693309832	0.872452619670742	0.621991734501636	FALSE
Nck2	360	349	0.044769870120021	0.0437370912054722	0.403599182477462	0.686507486954703	0.872717238823771	0.622180387641376	FALSE
Abhd16a	636	650	-0.0314129526314613	-0.03244573154601	-0.403250613526978	0.686763869046774	0.872963490778656	0.622316139520783	FALSE
Metrnl	255	264	-0.0500406824995965	-0.0510734614141452	-0.403225134590532	0.686782610922144	0.872907654670548	0.622316139520783	FALSE
Echs1	499	486	0.0380835017314798	0.037050722816931	0.402997519339388	0.686950049399283	0.873040806394399	0.622351037300601	FALSE
Atr	842	858	-0.0271574144331499	-0.0281901933476987	-0.402835164841299	0.687069490104951	0.873112939300417	0.622351037300601	FALSE
Mex3b	111	117	-0.0759488532332986	-0.0769816321478474	-0.402788765718921	0.687103626374849	0.873076665916373	0.622351037300601	FALSE
Tubgcp3	2028	2001	0.0193364850976003	0.0183037061830516	0.402692278022161	0.687174615321827	0.873087222185326	0.622351037300601	FALSE
Hltf	936	918	0.0280143761695975	0.0269815972550487	0.40265072379152	0.687205188888917	0.873046431597385	0.622351037300601	FALSE
Clk4	577	563	0.0354363965652524	0.0344036176507037	0.402576463891976	0.687259826958788	0.872996409621902	0.622351037300601	FALSE
Abcg2	577	563	0.0354363965652524	0.0344036176507037	0.402576463891976	0.687259826958788	0.872996409621902	0.622351037300601	FALSE
Dus1l	738	753	-0.0290290486115321	-0.0300618275260809	-0.402304928151425	0.687459628216222	0.87313077062312	0.622449055018665	FALSE
Ephb4	1260	1239	0.0242475462466771	0.0232147673321284	0.402219575465812	0.687522436885019	0.873130928462019	0.622449055018665	FALSE
Mrpl34	429	417	0.0409302640548823	0.0398974851403335	0.402173813417476	0.687556112792341	0.873094091994213	0.622449055018665	FALSE
Frmd8	1262	1241	0.0242087948521927	0.023176015937644	0.401869470558035	0.687780091913142	0.873298897015329	0.622595065274633	FALSE
Rnd2	257	266	-0.0496578863073101	-0.0506906652218588	-0.401742707015606	0.687873390789148	0.873337750460491	0.622622764798026	FALSE
Hbp1	742	757	-0.02887411336493	-0.0299068922794787	-0.401303974862103	0.688196337472361	0.873668135677407	0.622816876772615	FALSE
Ube2w	503	490	0.0377766508029556	0.0367438718884068	0.401279993719552	0.688213991409281	0.873610925575492	0.622816876772615	FALSE
Ggact	390	401	-0.0401281127053092	-0.041160891619858	-0.401195760248326	0.688276001994071	0.873610026587882	0.622816876772615	FALSE
Slc9a3r1	1219	1238	-0.0223131885940511	-0.0233459675085998	-0.401079901990416	0.688361297383049	0.873638679840409	0.622837304341788	FALSE
Ndufaf5	247	238	0.0535494682767341	0.0525166893621854	0.400803692889691	0.688564659795925	0.873817159830306	0.622916433774323	FALSE
Cep104	1090	1108	-0.0236297463849002	-0.024662525299449	-0.400741343094258	0.688610568729657	0.873795810497895	0.622916433774323	FALSE
Nab2	753	737	0.0309852455768578	0.029952466662309	0.400705531367427	0.688636937870411	0.873749672763432	0.622916433774323	FALSE
Rps18	554	567	-0.0334627588930392	-0.0344955378075879	-0.400275612128237	0.688953528537062	0.874071745968916	0.623146047242377	FALSE
Fam160b1	1365	1385	-0.0209850251293364	-0.0220178040438852	-0.400185011934684	0.689020253079986	0.874076785532889	0.623149640064573	FALSE
Mid1	152	145	0.0680184234286507	0.066985644514102	0.400035407848656	0.689130437657254	0.874136951655395	0.623192533890612	FALSE
Traip	395	406	-0.0396270741207108	-0.0406598530352595	-0.398809977237596	0.690033224915774	0.875202403009635	0.623899565968797	FALSE
Mpst	306	296	0.047934477063702	0.0469016981491533	0.398803586687938	0.690037934056738	0.875128688288837	0.623899565968797	FALSE
Slx4	1687	1709	-0.0186924233885737	-0.0197252023031225	-0.398413626246563	0.690325315249729	0.87541344829875	0.624102577993162	FALSE
Usp3	510	497	0.0372513952965718	0.0362186163820231	0.398322855523402	0.690392215106143	0.875418585727215	0.624106240585227	FALSE
Srcap	3294	3324	-0.01307982704399	-0.0141126059585388	-0.39795852762539	0.690660756459526	0.875679380732272	0.624292167401065	FALSE
Cox7b	438	426	0.0400774393753363	0.0390446604607875	0.397743150802703	0.690819526228385	0.875800963032235	0.624345249350129	FALSE
Setd2	2225	2250	-0.0161196653632771	-0.0171524442778259	-0.397708288586625	0.690845226958024	0.875753837486195	0.624345249350129	FALSE
E430018J23Rik	80	75	0.0931094043914822	0.0920766254769334	0.397191014833986	0.691226607533265	0.876117695648651	0.624576235330274	FALSE
Plscr4	80	75	0.0931094043914822	0.0920766254769334	0.397191014833986	0.691226607533265	0.876117695648651	0.624576235330274	FALSE
Galnt1	1389	1409	-0.0206250123282441	-0.0216577912427929	-0.397062817650016	0.691321138108658	0.876117926732372	0.624604817029379	FALSE
Pole4	593	579	0.0344687565567678	0.0334359776422191	0.396707959772	0.691582829784954	0.87636983588743	0.624784408916386	FALSE
Fut11	566	579	-0.0327612951573535	-0.0337940740719023	-0.396312319562398	0.691874640026437	0.876659861814631	0.624991175135482	FALSE
Tbc1d12	679	664	0.032228332897807	0.0311955539832583	0.396212023891027	0.691948621842183	0.876673854251389	0.625001150668609	FALSE
C1rb	158	165	-0.0625414660687129	-0.0635742449832617	-0.39594107224954	0.692148500543486	0.876807463423238	0.625018125284341	FALSE
Fancf	158	165	-0.0625414660687129	-0.0635742449832617	-0.39594107224954	0.692148500543486	0.876807463423238	0.625018125284341	FALSE
Slco1a5	50	54	-0.111031312388744	-0.112064091303293	-0.39593058668436	0.692156236086032	0.876697664130431	0.625018125284341	FALSE
Swsap1	115	109	0.0773057261674488	0.0762729472529	0.395562025733825	0.692428155886832	0.876962337092897	0.625206816786079	FALSE
Asap3	375	364	0.0429521451845467	0.0419193662699979	0.394926799955839	0.692896910796791	0.877476231520002	0.625469035840815	FALSE
Rplp0	1722	1744	-0.0183148973800833	-0.0193476762946321	-0.394796171966362	0.692993320259589	0.877518541626893	0.625469035840815	FALSE
Gm5617	30	27	0.15200309344505	0.150970314530502	0.39475162622485	0.693026198202082	0.877480403123062	0.625469035840815	FALSE
Lgals1	881	897	-0.0259659659988465	-0.0269987449133953	-0.39456268514373	0.693165656656231	0.877577207013692	0.625469035840815	FALSE
Bmpr1a	2268	2293	-0.0158157146385651	-0.0168484935531139	-0.394397637961684	0.69328748739963	0.877651677905067	0.625469035840815	FALSE
Nfatc3	2898	2866	0.0160189852947834	0.0149862063802346	0.394375794183844	0.693303612132888	0.877592331279444	0.625469035840815	FALSE
Rtn4rl1	12	14	-0.222392421336448	-0.223425200250997	-0.394248675627404	0.693397451808148	0.877551617866227	0.625469035840815	FALSE
Spata9	12	14	-0.222392421336448	-0.223425200250997	-0.394248675627404	0.693397451808148	0.877551617866227	0.625469035840815	FALSE
C430049B03Rik	12	14	-0.222392421336448	-0.223425200250997	-0.394248675627404	0.693397451808148	0.877551617866227	0.625469035840815	FALSE
Cep89	485	497	-0.0352611044877964	-0.0362938834023452	-0.394166237888381	0.693458310351973	0.877469186490973	0.625469035840815	FALSE
Zfp1	255	246	0.0518389315196179	0.0508061526050692	0.3940952545306	0.693510714438568	0.877455785395115	0.625469035840815	FALSE
Isca2	333	343	-0.0426863991015516	-0.0437191780161004	-0.393935035351396	0.693629003041632	0.877525738725422	0.625469035840815	FALSE
Ttc33	446	434	0.0393486674758261	0.0383158885612773	0.393917576409074	0.693641893297302	0.877462349626566	0.625469035840815	FALSE
H2-K2	80	85	-0.0874628412503391	-0.0884956201648879	-0.393877638529174	0.693671380496072	0.877419965395004	0.625469035840815	FALSE
Yif1a	486	498	-0.0351894284623011	-0.0362222073768499	-0.393788282086297	0.693737356413902	0.877423738989307	0.625469035840815	FALSE
Anxa2	1732	1754	-0.0182098177180094	-0.0192425966325582	-0.393783470662559	0.693740908972319	0.877348567375652	0.625469035840815	FALSE
Gfod2	406	417	-0.0385676562594863	-0.0396004351740351	-0.393717894902227	0.693789328101548	0.877330145358735	0.625469035840815	FALSE
Brd7	1271	1290	-0.021407035305657	-0.0224398142202058	-0.393588291478935	0.693885026969163	0.877371508773918	0.625498524780127	FALSE
1700029J07Rik	28	31	-0.146841388329271	-0.14787416724382	-0.393399115207832	0.69402472305263	0.877468491186356	0.625567665794285	FALSE
4933427D14Rik	689	674	0.0317553915224327	0.0307226126078839	0.393100533323414	0.694245230208425	0.877667617677723	0.625709627694517	FALSE
Snhg18	117	123	-0.0721497857558351	-0.0731825646703839	-0.392865169386336	0.694419068215071	0.877807714054609	0.625756538350017	FALSE
Smim8	204	196	0.0577154978562868	0.0566827189417381	0.392859428286265	0.694423308748612	0.877733418108841	0.625756538350017	FALSE
Prpf31	878	861	0.0282077021385145	0.0271749232239658	0.392755841940836	0.694499822099586	0.877750478361776	0.625768701000544	FALSE
Zfp935	212	220	-0.0534392589614612	-0.0544720378760099	-0.392354431954588	0.694796350259547	0.878045578185922	0.625886810216184	FALSE
Lsm1	490	502	-0.034905614948201	-0.0359383938627498	-0.392288137677383	0.694845327427469	0.878027811461237	0.625886810216184	FALSE
Dstyk	880	863	0.0281429643457045	0.0271101854311557	0.392270646077796	0.694858250158147	0.87796449260276	0.625886810216184	FALSE
Pisd-ps1	380	369	0.0423786022705528	0.041345823356004	0.392150688856835	0.69494687650928	0.877996829287779	0.625886810216184	FALSE
Pttg1ip	1584	1605	-0.0190009619300557	-0.0200337408446045	-0.392117046091811	0.694971733081383	0.877948600588662	0.625886810216184	FALSE
Trex1	82	77	0.0907654639231827	0.089732685008634	0.39204783558922	0.695022869500675	0.877933576609676	0.625886810216184	FALSE
Gm11974	117	111	0.0759488532332986	0.0749160743187498	0.391981207275565	0.695072099371597	0.877916147274844	0.625886810216184	FALSE
Rest	693	678	0.0315700790008702	0.0305373000863214	0.39187464711995	0.695150836480201	0.877935987064351	0.625900954462885	FALSE
Uqcr11	337	347	-0.0421870713964019	-0.0432198503109506	-0.39173395987487	0.69525479507025	0.877987673665777	0.625937803041417	FALSE
Ube2l3	1931	1954	-0.0170823030177338	-0.0181150819322826	-0.39135501888841	0.695534835947619	0.878261692495185	0.626133157428746	FALSE
Slc36a4	338	348	-0.0420640595665454	-0.0430968384810941	-0.391189816730818	0.695656934865121	0.878336244174789	0.626139323292247	FALSE
Fkbp2	493	505	-0.0346957412612454	-0.0357285201757942	-0.39117512736625	0.695667791978947	0.878270341201374	0.626139323292247	FALSE
Tmem198	14	12	0.222392421336448	0.221359642421899	0.39060386099755	0.696090071274737	0.878604377036456	0.626263203373025	FALSE
Efcab9	14	12	0.222392421336448	0.221359642421899	0.39060386099755	0.696090071274737	0.878604377036456	0.626263203373025	FALSE
Pspn	14	12	0.222392421336448	0.221359642421899	0.39060386099755	0.696090071274737	0.878604377036456	0.626263203373025	FALSE
Gm20605	14	12	0.222392421336448	0.221359642421899	0.39060386099755	0.696090071274737	0.878604377036456	0.626263203373025	FALSE
Pfn1	1023	1040	-0.0237773832831252	-0.0248101621976739	-0.390562353410681	0.696120757298291	0.878444104766072	0.626263203373025	FALSE
2410016O06Rik	163	170	-0.0606627819066246	-0.0616955608211733	-0.390146078067149	0.696428531794351	0.87875287792042	0.626375795210267	FALSE
Aasdh	260	251	0.0508242590776824	0.0497914801631336	0.39006141429916	0.696491134338718	0.878712468656673	0.626375795210267	FALSE
Gemin8	260	251	0.0508242590776824	0.0497914801631336	0.39006141429916	0.696491134338718	0.878712468656673	0.626375795210267	FALSE
Clasp2	1157	1175	-0.0222718923448735	-0.0233046712594222	-0.390051835746248	0.696498217094662	0.878602034587171	0.626375795210267	FALSE
Zdhhc6	1298	1317	-0.0209649622573753	-0.0219977411719241	-0.389881749707842	0.696623989757473	0.878681115035031	0.626432173498119	FALSE
Zfp953	119	125	-0.0709665213541433	-0.071999300268692	-0.389722717711145	0.696741595889222	0.878749881305774	0.626456697270487	FALSE
Wrap53	587	600	-0.0316019973858293	-0.032634776300378	-0.389674260460697	0.696777432075266	0.878715513931768	0.626456697270487	FALSE
Pbx2	794	778	0.0293688521567645	0.0283360732422158	0.389374705726833	0.696998980488249	0.878915335797648	0.626546297711839	FALSE
Rheb	893	876	0.0277293055200492	0.0266965266055004	0.389156149818143	0.697160639090146	0.879039607303942	0.626546297711839	FALSE
Cyfip1	2156	2129	0.018181228300211	0.0171484493856622	0.389080377108475	0.697216688876216	0.879030707762202	0.626546297711839	FALSE
Sike1	589	602	-0.0314958529292415	-0.0325286318437903	-0.38906084909553	0.697231134198898	0.878969360870345	0.626546297711839	FALSE
Phb	1106	1087	0.0249994452073992	0.0239666662928504	0.388990308938519	0.697283315298214	0.878955592650572	0.626546297711839	FALSE
Cep126	52	56	-0.106915203916512	-0.107947982831061	-0.388663768417439	0.697524887755688	0.879180541267667	0.626546297711839	FALSE
Cdk5r1	54	50	0.111031312388744	0.109998533474195	0.388632820615011	0.697547784320511	0.879090078063822	0.626546297711839	FALSE
Cda	54	50	0.111031312388744	0.109998533474195	0.388632820615011	0.697547784320511	0.879090078063822	0.626546297711839	FALSE
Orai1	534	521	0.0355563694090471	0.0345235904944983	0.388626998257347	0.697552091991226	0.878976215790283	0.626546297711839	FALSE
Lmntd2	31	28	0.146841388329271	0.145808609414722	0.387903979461521	0.69808709309111	0.879570793275991	0.626546297711839	FALSE
Fh1	916	932	-0.0249823565573362	-0.0260151354718849	-0.387601159555322	0.698311210682652	0.879773593849372	0.626546297711839	FALSE
Emc1	1179	1197	-0.0218594339637388	-0.0228922128782876	-0.38674685902493	0.698943621876509	0.880490703546884	0.626546297711839	FALSE
Sox8	121	127	-0.0698214494975709	-0.0708542284121196	-0.386657370937749	0.699009879126753	0.880494538465956	0.626546297711839	FALSE
Cdk12	2175	2199	-0.0158322032315166	-0.0168649821460653	-0.38660402494901	0.699049377748793	0.880464669740748	0.626546297711839	FALSE
Zmym2	1482	1460	0.0215770785384546	0.0205442996239058	0.386220179765658	0.699333609743836	0.880743024423318	0.626546297711839	FALSE
Leprot	599	612	-0.0309756499038656	-0.0320084288184144	-0.386040551944783	0.699466636111943	0.88083091713256	0.626546297711839	FALSE
Tkt	2183	2207	-0.0157744992888222	-0.016807278203371	-0.385985462165298	0.699507435612296	0.8808026641334	0.626546297711839	FALSE
Mob3a	808	792	0.0288548626721852	0.0278220837576364	0.385702227305857	0.699717213093107	0.88098716995154	0.626546297711839	FALSE
Kdelc2	625	611	0.0326838097307185	0.0316510308161697	0.385649217974828	0.699756476922404	0.880956974607029	0.626546297711839	FALSE
Slc4a11	908	891	0.0272668657689916	0.0262340868544429	0.38564474849562	0.699759787486985	0.880881525522477	0.626546297711839	FALSE
Trappc10	1997	2020	-0.0165209601951855	-0.0175537391097342	-0.385618064332886	0.699779552692406	0.880826801866305	0.626546297711839	FALSE
